Pid,OPTid,Px,Py,rD,cD,cluster,notCore
12113,1335,-43.0,111.0,6.0827625303,5.83095189485,356,False
11608,1336,-46.0,110.0,5.83095189485,6.40312423743,356,False
10460,1337,-33.0,111.0,6.32455532034,9.8488578018,356,False
10279,1338,82.0,22.0,9223372036854775807,5.83095189485,357,False
10749,1339,87.0,19.0,5.83095189485,5.38516480713,357,False
10337,1340,84.0,15.0,5.38516480713,5.0,357,False
11091,1341,80.0,15.0,5.0,4.472135955,357,False
11332,1342,84.0,17.0,4.472135955,4.472135955,357,False
11887,1343,82.0,15.0,4.472135955,3.16227766017,357,False
12196,1344,79.0,16.0,3.16227766017,5.09901951359,357,False
10431,1345,89.0,24.0,5.38516480713,5.0,357,False
10461,1346,86.0,28.0,5.0,3.60555127546,357,False
10897,1347,85.0,25.0,3.60555127546,4.24264068712,357,False
11429,1348,88.0,30.0,3.60555127546,5.09901951359,357,False
12210,1349,88.0,30.0,3.60555127546,5.09901951359,357,False
12226,1350,83.0,30.0,3.60555127546,3.60555127546,357,False
11014,1351,82.0,31.0,3.60555127546,4.12310562562,357,False
11209,1352,82.0,30.0,3.60555127546,4.0,357,False
12160,1353,80.0,30.0,3.60555127546,3.0,357,False
11723,1354,78.0,30.0,3.0,3.16227766017,357,False
11326,1355,77.0,33.0,3.16227766017,4.24264068712,357,False
11349,1356,77.0,33.0,3.16227766017,4.24264068712,357,False
12224,1357,75.0,29.0,3.16227766017,4.472135955,357,False
10482,1358,74.0,33.0,4.24264068712,5.0,357,False
12011,1359,82.0,25.0,4.24264068712,5.0,357,False
10318,1360,82.0,39.0,4.472135955,6.32455532034,357,False
11649,1361,84.0,45.0,4.472135955,6.32455532034,357,False
10891,1362,83.0,47.0,5.0,6.7082039325,357,False
11851,1363,89.0,35.0,5.09901951359,4.24264068712,357,False
10846,1364,86.0,38.0,4.24264068712,7.28010988928,357,False
11215,1365,88.0,37.0,4.24264068712,5.83095189485,357,False
11445,1366,93.0,34.0,4.24264068712,5.38516480713,357,False
11472,1367,93.0,34.0,4.24264068712,5.38516480713,357,False
10582,1368,93.0,23.0,5.0,5.65685424949,357,False
11547,1369,89.0,19.0,5.0,5.38516480713,357,False
11099,1370,91.0,14.0,5.38516480713,7.28010988928,357,False
10904,1371,95.0,21.0,5.65685424949,6.7082039325,357,False
11538,1372,95.0,35.0,5.38516480713,3.60555127546,357,False
10901,1373,97.0,38.0,3.60555127546,2.2360679775,357,False
10420,1374,98.0,40.0,2.2360679775,2.82842712475,357,False
10777,1375,98.0,40.0,2.2360679775,2.82842712475,357,False
11545,1376,98.0,36.0,2.2360679775,4.0,357,False
11680,1377,96.0,39.0,2.2360679775,3.60555127546,357,False
10526,1378,100.0,42.0,2.82842712475,4.472135955,357,False
10783,1379,103.0,44.0,4.472135955,5.83095189485,357,False
11506,1380,102.0,46.0,4.472135955,5.09901951359,357,False
10384,1381,93.0,43.0,5.0,5.83095189485,357,False
10910,1382,93.0,43.0,5.0,5.83095189485,357,False
11597,1383,103.0,51.0,5.09901951359,5.83095189485,357,False
11891,1384,106.0,46.0,5.09901951359,5.83095189485,357,False
10324,1385,108.0,54.0,5.83095189485,5.83095189485,357,False
10747,1386,110.0,44.0,5.83095189485,4.472135955,357,False
10867,1387,109.0,40.0,4.472135955,4.12310562562,357,False
11179,1388,106.0,39.0,4.12310562562,5.83095189485,357,False
11748,1389,111.0,40.0,4.12310562562,5.09901951359,357,False
11823,1390,110.0,38.0,4.12310562562,6.0,357,False
12101,1391,114.0,45.0,4.472135955,8.0622577483,357,False
10951,1392,107.0,55.0,5.83095189485,5.65685424949,357,False
11497,1393,110.0,53.0,5.65685424949,7.28010988928,357,False
11605,1394,111.0,54.0,5.65685424949,8.54400374532,357,False
12157,1395,97.0,50.0,6.0827625303,5.38516480713,357,False
11468,1396,92.0,48.0,5.38516480713,5.38516480713,357,False
11534,1397,92.0,50.0,5.38516480713,5.83095189485,357,False
11788,1398,96.0,54.0,5.38516480713,4.12310562562,357,False
10676,1399,99.0,56.0,4.12310562562,5.65685424949,357,False
10684,1400,99.0,56.0,4.12310562562,5.65685424949,357,False
11918,1401,95.0,55.0,4.12310562562,4.12310562562,357,False
11145,1402,93.0,58.0,4.12310562562,6.32455532034,357,False
11417,1403,86.0,68.0,5.38516480713,6.0827625303,357,False
10741,1404,88.0,67.0,6.0827625303,6.7082039325,357,False
10338,1405,83.0,59.0,6.32455532034,4.472135955,357,False
10862,1406,85.0,55.0,4.472135955,6.0827625303,357,False
11133,1407,84.0,58.0,4.472135955,3.60555127546,357,False
11529,1408,83.0,59.0,3.60555127546,4.472135955,357,False
11666,1409,86.0,61.0,3.60555127546,6.0827625303,357,False
10284,1410,7.0,109.0,13.152946438,3.16227766017,358,False
10421,1411,8.0,111.0,3.16227766017,5.0,358,False
11632,1412,9.0,110.0,3.16227766017,4.472135955,358,False
11719,1413,4.0,108.0,3.16227766017,4.472135955,358,False
12194,1414,5.0,108.0,3.16227766017,4.12310562562,358,False
11088,1415,3.0,105.0,4.12310562562,5.65685424949,358,False
11656,1416,6.0,104.0,4.12310562562,5.09901951359,358,False
11262,1417,13.0,109.0,4.472135955,7.28010988928,358,False
11415,1418,0.0,111.0,5.0,6.0827625303,358,False
10585,1419,9.0,99.0,5.83095189485,8.0622577483,358,False
10551,1420,10.0,91.0,5.83095189485,7.28010988928,358,False
10679,1421,10.0,82.0,5.83095189485,5.83095189485,358,False
12120,1422,0.0,93.0,5.83095189485,6.7082039325,358,False
10434,1423,8.0,98.0,6.32455532034,8.0622577483,358,False
11105,1426,20.0,111.0,7.28010988928,5.38516480713,359,False
10877,1427,22.0,108.0,5.38516480713,3.60555127546,359,False
11087,1428,23.0,108.0,3.60555127546,4.24264068712,359,False
11647,1429,22.0,106.0,3.60555127546,5.38516480713,359,False
11802,1430,22.0,108.0,3.60555127546,3.60555127546,359,False
10556,1431,27.0,112.0,5.65685424949,5.65685424949,359,False
10743,1432,32.0,110.0,5.65685424949,4.472135955,359,False
10296,1433,36.0,112.0,4.472135955,3.60555127546,359,False
10391,1434,38.0,110.0,3.60555127546,4.472135955,359,False
10797,1435,34.0,109.0,3.60555127546,4.12310562562,359,False
11636,1436,34.0,114.0,3.60555127546,4.472135955,359,False
11811,1437,36.0,114.0,3.60555127546,4.472135955,359,False
10344,1438,32.0,107.0,4.12310562562,6.0,359,False
11395,1439,33.0,115.0,4.24264068712,4.472135955,359,False
10752,1440,38.0,107.0,4.472135955,4.12310562562,359,False
10614,1441,37.0,103.0,4.12310562562,5.0,359,False
10942,1442,40.0,104.0,4.12310562562,3.60555127546,359,False
11874,1443,42.0,101.0,3.60555127546,5.38516480713,359,False
12158,1444,41.0,106.0,3.60555127546,5.0,359,False
11434,1445,32.0,103.0,5.0,6.32455532034,359,False
12183,1446,29.0,117.0,4.472135955,5.83095189485,359,False
11935,1447,27.0,114.0,5.65685424949,6.40312423743,359,False
11220,1448,30.0,100.0,6.32455532034,7.21110255093,359,False
11951,1450,43.0,108.0,5.0,5.38516480713,359,False
10426,1451,46.0,103.0,5.38516480713,6.0827625303,359,False
10376,1454,36.0,76.0,6.0827625303,6.0827625303,359,False
10364,1455,30.0,77.0,6.0827625303,5.09901951359,359,False
11903,1456,32.0,79.0,5.09901951359,5.0,359,False
11912,1457,31.0,80.0,5.0,6.0827625303,359,False
12152,1458,29.0,82.0,5.0,5.09901951359,359,False
11263,1459,25.0,81.0,5.09901951359,6.40312423743,359,False
12015,1460,28.0,74.0,5.09901951359,6.7082039325,359,False
12287,1461,25.0,86.0,5.65685424949,7.28010988928,359,False
10999,1462,29.0,95.0,7.07106781187,6.32455532034,360,False
11274,1463,24.0,98.0,6.32455532034,6.32455532034,360,False
12169,1464,29.0,92.0,6.32455532034,7.21110255093,360,False
12175,1465,19.0,98.0,6.32455532034,6.40312423743,360,False
12247,1466,23.0,93.0,6.32455532034,6.40312423743,360,False
12222,1467,16.0,97.0,6.40312423743,7.28010988928,360,False
10342,1471,63.0,-24.0,6.7082039325,5.65685424949,361,False
10490,1472,64.0,-25.0,5.65685424949,5.83095189485,361,False
11457,1473,67.0,-24.0,5.65685424949,4.12310562562,361,False
11555,1474,68.0,-20.0,4.12310562562,4.12310562562,361,False
11214,1475,72.0,-20.0,4.12310562562,4.0,361,False
11678,1476,75.0,-18.0,4.0,4.12310562562,361,False
11889,1477,71.0,-19.0,4.0,4.12310562562,361,False
12144,1478,75.0,-18.0,4.0,4.12310562562,361,False
11266,1479,71.0,-15.0,4.12310562562,5.0,361,False
11309,1480,78.0,-18.0,4.12310562562,5.38516480713,361,False
11922,1481,65.0,-21.0,4.12310562562,4.12310562562,361,False
12084,1482,70.0,-13.0,5.0,7.07106781187,361,False
10445,1483,81.0,-14.0,5.38516480713,4.12310562562,361,False
10760,1484,84.0,-16.0,4.12310562562,5.38516480713,361,False
10969,1485,82.0,-11.0,4.12310562562,5.09901951359,361,False
11061,1486,79.0,-11.0,4.12310562562,3.60555127546,361,False
10695,1487,77.0,-9.0,3.60555127546,5.38516480713,361,False
11342,1488,80.0,-10.0,3.60555127546,4.12310562562,361,False
10699,1489,87.0,-12.0,5.09901951359,5.09901951359,361,False
10300,1490,91.0,-10.0,5.09901951359,7.07106781187,361,False
10563,1491,89.0,-14.0,5.09901951359,5.0,361,False
10945,1492,92.0,-11.0,5.0,5.65685424949,361,False
11764,1493,92.0,-18.0,5.0,7.0,361,False
11054,1494,96.0,-15.0,5.65685424949,6.0827625303,361,False
11097,1495,97.0,-21.0,6.0827625303,6.0827625303,361,False
11775,1496,100.0,-25.0,6.0827625303,10.0,361,False
11939,1497,99.0,-12.0,6.0827625303,7.07106781187,361,False
12173,1498,102.0,-21.0,6.0827625303,8.94427191,361,False
11518,1500,100.0,-5.0,7.07106781187,6.32455532034,362,False
10559,1501,104.0,-3.0,6.32455532034,5.65685424949,362,False
11090,1502,108.0,1.0,5.65685424949,6.0827625303,362,False
11682,1503,106.0,-7.0,5.65685424949,6.32455532034,362,False
12036,1504,100.0,1.0,5.65685424949,6.0,362,False
11339,1505,99.0,0.0,5.83095189485,5.83095189485,362,False
12197,1506,101.0,2.0,5.83095189485,7.07106781187,362,False
10964,1507,113.0,1.0,6.0827625303,7.21110255093,362,False
11527,1508,111.0,5.0,6.0827625303,10.4403065089,362,False
11340,1509,116.0,17.0,5.83095189485,7.61577310586,362,False
11981,1510,109.0,7.0,6.0827625303,8.0622577483,362,False
10883,1512,110.0,-10.0,6.32455532034,7.07106781187,362,False
10726,1513,121.0,-9.0,6.7082039325,6.0827625303,363,False
10437,1514,122.0,-4.0,6.0827625303,7.07106781187,363,False
11027,1515,125.0,-6.0,6.0827625303,6.7082039325,363,False
11164,1516,123.0,-5.0,6.0827625303,8.0,363,False
11556,1517,115.0,-8.0,6.0827625303,7.61577310586,363,False
11766,1529,122.0,177.0,7.0,6.0827625303,364,False
11519,1530,125.0,178.0,6.0827625303,8.48528137424,364,False
10759,1531,117.0,181.0,6.40312423743,9.21954445729,364,False
11483,1539,87.0,164.0,6.7082039325,6.0827625303,365,False
11786,1540,86.0,170.0,6.0827625303,9.43398113206,365,False
12278,1541,92.0,167.0,6.0827625303,6.7082039325,365,False
11306,1577,16.0,182.0,7.07106781187,5.83095189485,366,False
10375,1578,13.0,177.0,5.83095189485,7.07106781187,366,False
11635,1579,19.0,177.0,5.83095189485,5.83095189485,366,False
10639,1580,21.0,175.0,5.83095189485,8.24621125124,366,False
11015,1581,22.0,176.0,5.83095189485,8.24621125124,366,False
12107,1582,17.0,179.0,5.83095189485,5.65685424949,366,False
11177,1591,142.0,-50.0,6.7082039325,6.40312423743,367,False
10332,1592,147.0,-54.0,6.40312423743,7.61577310586,367,False
10892,1593,141.0,-51.0,6.40312423743,7.07106781187,367,False
11901,1594,139.0,-50.0,6.40312423743,7.28010988928,367,False
11012,1609,-30.0,-58.0,6.7082039325,6.32455532034,368,False
11193,1610,-32.0,-64.0,6.32455532034,8.0622577483,368,False
11784,1611,-34.0,-60.0,6.32455532034,8.0,368,False
12184,1612,-26.0,-60.0,6.32455532034,7.28010988928,368,False
10314,1613,44.0,52.0,7.61577310586,6.0827625303,369,False
10948,1614,51.0,65.0,6.0,6.32455532034,369,False
10835,1615,63.0,65.0,6.0,5.83095189485,369,False
11149,1616,62.0,61.0,5.83095189485,6.32455532034,369,False
12014,1617,61.0,68.0,5.83095189485,7.07106781187,369,False
12117,1618,60.0,61.0,5.83095189485,7.07106781187,369,False
11467,1619,52.0,62.0,6.0,6.32455532034,369,False
12268,1620,44.0,58.0,6.0,6.0,369,False
10416,1621,45.0,58.0,6.0,6.0827625303,369,False
11480,1622,46.0,48.0,6.0827625303,5.83095189485,369,False
10673,1623,50.0,48.0,5.83095189485,7.61577310586,369,False
11549,1624,46.0,49.0,5.83095189485,6.40312423743,369,False
12051,1625,54.0,56.0,6.32455532034,7.07106781187,369,False
11405,1626,61.0,57.0,6.32455532034,7.07106781187,369,False
10603,1627,56.0,53.0,7.07106781187,6.40312423743,370,False
10774,1628,58.0,50.0,6.40312423743,7.61577310586,370,False
12062,1629,57.0,51.0,6.40312423743,7.21110255093,370,False
10828,1635,61.0,32.0,8.0622577483,6.32455532034,371,False
11824,1636,72.0,25.0,5.0,8.60232526704,371,False
10533,1637,62.0,29.0,6.32455532034,4.24264068712,371,False
11058,1638,59.0,26.0,4.24264068712,5.0,371,False
11338,1639,62.0,26.0,4.24264068712,5.09901951359,371,False
11952,1640,62.0,30.0,4.24264068712,5.0,371,False
11696,1641,57.0,27.0,5.0,5.65685424949,371,False
10517,1642,53.0,31.0,5.65685424949,5.09901951359,371,False
10552,1643,51.0,29.0,5.09901951359,5.09901951359,371,False
11295,1644,52.0,36.0,5.09901951359,7.07106781187,371,False
11444,1645,50.0,24.0,5.09901951359,5.09901951359,371,False
10640,1646,52.0,21.0,5.09901951359,6.32455532034,371,False
11104,1647,53.0,22.0,5.09901951359,5.83095189485,371,False
11449,1648,49.0,19.0,5.09901951359,5.09901951359,371,False
11221,1649,50.0,15.0,5.09901951359,7.61577310586,371,False
11820,1650,49.0,28.0,5.09901951359,5.0,371,False
11926,1651,50.0,30.0,5.0,5.38516480713,371,False
10475,1652,45.0,32.0,5.38516480713,6.7082039325,371,False
12154,1653,34.0,30.0,6.32455532034,7.21110255093,371,False
11368,1654,43.0,22.0,6.7082039325,5.0,372,False
10528,1655,39.0,25.0,5.0,3.16227766017,372,False
10544,1656,40.0,22.0,3.16227766017,3.16227766017,372,False
10854,1657,39.0,24.0,3.16227766017,3.60555127546,372,False
11453,1658,41.0,23.0,3.16227766017,2.82842712475,372,False
11624,1659,41.0,27.0,3.16227766017,5.09901951359,372,False
10365,1660,38.0,16.0,6.32455532034,7.61577310586,372,False
11039,1662,49.0,-1.0,5.38516480713,5.38516480713,372,False
11190,1663,50.0,-5.0,5.38516480713,4.12310562562,372,False
11462,1664,52.0,-3.0,4.12310562562,4.472135955,372,False
10348,1665,56.0,-5.0,4.472135955,5.09901951359,372,False
11875,1666,55.0,0.0,4.472135955,5.09901951359,372,False
11304,1667,53.0,-9.0,5.0,6.0827625303,372,False
11383,1668,53.0,4.0,5.09901951359,6.40312423743,372,False
12023,1669,57.0,0.0,5.09901951359,5.09901951359,372,False
10630,1670,61.0,1.0,5.09901951359,4.12310562562,372,False
10392,1671,64.0,0.0,4.12310562562,4.12310562562,372,False
11341,1672,63.0,-4.0,4.12310562562,6.0827625303,372,False
11754,1673,63.0,3.0,4.12310562562,3.16227766017,372,False
11842,1674,64.0,2.0,3.16227766017,4.0,372,False
12265,1675,64.0,6.0,3.16227766017,5.38516480713,372,False
11261,1676,58.0,5.0,5.0,5.09901951359,372,False
12254,1677,62.0,8.0,5.09901951359,5.09901951359,372,False
11753,1678,61.0,11.0,5.09901951359,6.7082039325,372,False
10698,1679,60.0,13.0,5.38516480713,7.07106781187,372,False
11592,1680,69.0,8.0,5.38516480713,7.0,372,False
11645,1681,73.0,-5.0,5.65685424949,5.65685424949,372,False
10764,1682,76.0,-6.0,5.38516480713,5.65685424949,372,False
10738,1683,75.0,-2.0,5.65685424949,4.12310562562,372,False
10587,1684,76.0,2.0,4.12310562562,5.09901951359,372,False
12010,1685,75.0,2.0,4.12310562562,6.0827625303,372,False
11330,1686,81.0,1.0,5.09901951359,6.0827625303,372,False
11485,1687,76.0,5.0,5.09901951359,6.40312423743,372,False
11919,1688,69.0,-5.0,5.65685424949,6.7082039325,372,False
10801,1689,82.0,-4.0,6.0827625303,6.32455532034,372,False
10498,1690,85.0,9.0,6.0827625303,6.7082039325,372,False
11492,1691,85.0,1.0,6.0827625303,4.12310562562,372,False
10502,1692,86.0,5.0,4.12310562562,4.12310562562,372,False
10382,1693,89.0,7.0,4.12310562562,5.0,372,False
11446,1694,89.0,2.0,4.12310562562,3.16227766017,372,False
10602,1695,91.0,2.0,3.16227766017,4.24264068712,372,False
11877,1696,88.0,-1.0,3.16227766017,4.24264068712,372,False
12110,1697,90.0,4.0,3.16227766017,4.12310562562,372,False
12190,1698,88.0,0.0,3.16227766017,3.60555127546,372,False
10322,1699,130.0,55.0,9223372036854775807,6.40312423743,373,False
10377,1700,134.0,53.0,6.40312423743,7.61577310586,373,False
10393,1701,131.0,53.0,6.40312423743,7.28010988928,373,False
11066,1702,129.0,60.0,6.40312423743,6.32455532034,373,False
10386,1703,127.0,61.0,6.32455532034,4.24264068712,373,False
11127,1704,124.0,64.0,4.24264068712,6.40312423743,373,False
11694,1705,125.0,59.0,4.24264068712,5.09901951359,373,False
12005,1706,123.0,62.0,4.24264068712,5.0,373,False
10485,1707,119.0,59.0,5.0,6.0,373,False
11665,1708,119.0,59.0,5.0,6.0,373,False
11540,1709,116.0,62.0,6.0,7.0,373,False
11345,1710,103.0,60.0,5.65685424949,6.40312423743,373,False
11972,1711,106.0,63.0,6.40312423743,7.21110255093,373,False
11976,1712,114.0,68.0,7.0,6.0,374,False
11125,1713,109.0,66.0,6.0,4.472135955,374,False
11494,1714,110.0,69.0,4.472135955,4.12310562562,374,False
11583,1715,111.0,70.0,4.12310562562,4.472135955,374,False
12026,1716,106.0,69.0,4.12310562562,5.09901951359,374,False
11286,1717,113.0,74.0,4.472135955,6.0827625303,374,False
11841,1718,114.0,74.0,5.0,6.40312423743,374,False
11228,1719,103.0,70.0,5.09901951359,7.07106781187,374,False
11112,1722,-59.0,30.0,6.32455532034,8.54400374532,374,False
11226,1736,-64.0,18.0,7.28010988928,6.32455532034,375,False
11410,1737,-68.0,21.0,6.32455532034,9.8488578018,375,False
12086,1738,-67.0,21.0,6.32455532034,9.21954445729,375,False
11575,1752,163.0,187.0,8.0622577483,6.0827625303,376,False
11835,1753,162.0,184.0,6.0827625303,6.40312423743,376,False
11991,1754,164.0,181.0,6.0827625303,9.89949493661,376,False
10361,1762,-3.0,118.0,6.32455532034,7.0,376,False
10381,1763,-5.0,128.0,6.32455532034,7.07106781187,376,False
11314,1767,14.0,122.0,6.7082039325,5.38516480713,377,False
11366,1768,13.0,117.0,5.38516480713,7.81024967591,377,False
11431,1769,9.0,124.0,5.38516480713,7.81024967591,377,False
11983,1770,10.0,125.0,5.38516480713,7.28010988928,377,False
11760,1795,149.0,66.0,7.28010988928,6.40312423743,378,False
11047,1796,154.0,62.0,6.40312423743,6.40312423743,378,False
10665,1797,159.0,59.0,6.40312423743,11.0,378,False
11260,1798,147.0,63.0,6.40312423743,5.65685424949,378,False
11255,1799,143.0,59.0,5.65685424949,5.65685424949,378,False
11121,1800,138.0,61.0,5.65685424949,8.0622577483,378,False
11479,1801,146.0,62.0,5.65685424949,5.0,378,False
12181,1802,149.0,65.0,5.0,5.83095189485,378,False
12220,1803,157.0,67.0,6.40312423743,8.24621125124,378,False
10417,1811,172.0,103.0,7.07106781187,6.40312423743,379,False
10799,1812,167.0,107.0,6.40312423743,7.61577310586,379,False
11661,1813,170.0,101.0,6.40312423743,6.7082039325,379,False
12021,1814,175.0,105.0,6.40312423743,6.40312423743,379,False
11367,1815,180.0,105.0,6.40312423743,8.0622577483,379,False
12029,1816,174.0,110.0,6.40312423743,7.61577310586,379,False
10617,1822,171.0,128.0,7.0,6.32455532034,380,False
10615,1823,173.0,134.0,6.32455532034,6.32455532034,380,False
10685,1824,174.0,137.0,6.32455532034,7.21110255093,380,False
10881,1825,173.0,129.0,6.32455532034,6.40312423743,380,False
11155,1826,168.0,133.0,6.32455532034,7.0,380,False
11003,1828,178.0,142.0,7.21110255093,6.40312423743,381,False
10707,1829,184.0,141.0,6.40312423743,6.0827625303,381,False
10631,1830,188.0,139.0,6.0827625303,7.28010988928,381,False
11011,1831,184.0,144.0,6.0827625303,7.07106781187,381,False
11911,1832,189.0,139.0,6.0827625303,7.61577310586,381,False
10819,1841,175.0,146.0,6.40312423743,8.48528137424,381,False
10769,1872,63.0,-88.0,9.89949493661,6.32455532034,382,False
10812,1873,60.0,-87.0,6.32455532034,6.7082039325,382,False
11408,1874,67.0,-87.0,6.32455532034,7.21110255093,382,False
11569,1875,63.0,-93.0,6.32455532034,7.21110255093,382,False
11601,1876,57.0,-86.0,6.32455532034,5.0,382,False
10925,1877,55.0,-82.0,5.0,8.0622577483,382,False
11277,1878,53.0,-89.0,5.0,7.28010988928,382,False
11533,1879,54.0,-90.0,5.0,8.0622577483,382,False
10865,1887,-21.0,-90.0,8.24621125124,6.0827625303,383,False
11064,1888,-22.0,-90.0,6.0827625303,6.0827625303,383,False
11284,1889,-27.0,-91.0,6.0827625303,9.21954445729,383,False
12209,1890,-16.0,-89.0,6.0827625303,10.1980390272,383,False
11282,1904,93.0,190.0,10.0,5.83095189485,384,False
10838,1905,88.0,193.0,5.83095189485,5.83095189485,384,False
10618,1906,84.0,190.0,5.83095189485,6.0827625303,384,False
10915,1907,91.0,194.0,5.83095189485,8.0622577483,384,False
10970,1908,93.0,194.0,5.83095189485,7.21110255093,384,False
11379,1909,97.0,188.0,5.83095189485,8.48528137424,384,False
10571,1910,66.0,-11.0,6.40312423743,6.40312423743,384,False
11364,1911,61.0,-10.0,6.32455532034,7.07106781187,384,False
11910,1912,62.0,-14.0,6.40312423743,8.0622577483,384,False
